MutationCoverage,ReturnValsMutator,ConditionalsBoundaryMutator,VoidMethodCallMutator,IncrementsMutator,NegateConditionalsMutator,MathMutator,LineCoverage,Project,Tool
0.6836309524,0.6751336898,0.6784140969,0.4299674267,0.7610062893,0.8246153846,0.6154661017,0.874152223,codec,evo
0.6836309524,0.6751336898,0.6784140969,0.4299674267,0.7610062893,0.8246153846,0.6154661017,0.874152223,codec,evo
0.6836309524,0.6751336898,0.6784140969,0.4299674267,0.7610062893,0.8246153846,0.6154661017,0.874152223,codec,evo
0.6836309524,0.6751336898,0.6784140969,0.4299674267,0.7610062893,0.8246153846,0.6154661017,0.874152223,codec,evo
0.725,0.692513369,0.6784140969,0.5863192182,0.7924528302,0.8451282051,0.6716101695,0.892238131,codec,evo
0.725,0.692513369,0.6784140969,0.5863192182,0.7924528302,0.8451282051,0.6716101695,0.892238131,codec,evo
0.725,0.692513369,0.6784140969,0.5863192182,0.7924528302,0.8451282051,0.6716101695,0.892238131,codec,evo
0.724702381,0.6911764706,0.6784140969,0.5863192182,0.7924528302,0.8451282051,0.6716101695,0.892238131,codec,evo
0.725,0.692513369,0.6784140969,0.5863192182,0.7924528302,0.8451282051,0.6716101695,0.892238131,codec,evo
0.725,0.692513369,0.6784140969,0.5863192182,0.7924528302,0.8451282051,0.6716101695,0.892238131,codec,evo
0.725,0.692513369,0.6784140969,0.5863192182,0.7924528302,0.8451282051,0.6716101695,0.892238131,codec,evo
0.725,0.692513369,0.6784140969,0.5863192182,0.7924528302,0.8451282051,0.6716101695,0.892238131,codec,evo
0.725,0.692513369,0.6784140969,0.5863192182,0.7924528302,0.8451282051,0.6716101695,0.892238131,codec,evo
0.725,0.692513369,0.6784140969,0.5863192182,0.7924528302,0.8451282051,0.6716101695,0.892238131,codec,evo
0.6961309524,0.6590909091,0.6607929515,0.5504885993,0.7547169811,0.8164102564,0.6472457627,0.864606883,codec,evo
0.6961309524,0.6590909091,0.6607929515,0.5504885993,0.7547169811,0.8164102564,0.6472457627,0.864606883,codec,evo
0.6961309524,0.6590909091,0.6607929515,0.5504885993,0.7547169811,0.8164102564,0.6472457627,0.864606883,codec,evo
0.6961309524,0.6590909091,0.6607929515,0.5504885993,0.7547169811,0.8164102564,0.6472457627,0.864606883,codec,evo
0.6961309524,0.6590909091,0.6607929515,0.5504885993,0.7547169811,0.8164102564,0.6472457627,0.864606883,codec,evo
0.6961309524,0.6590909091,0.6607929515,0.5504885993,0.7547169811,0.8164102564,0.6472457627,0.864606883,codec,evo
0.6961309524,0.6590909091,0.6607929515,0.5504885993,0.7547169811,0.8164102564,0.6472457627,0.864606883,codec,evo
0.6961309524,0.6590909091,0.6607929515,0.5504885993,0.7547169811,0.8164102564,0.6472457627,0.864606883,codec,evo
0.6961309524,0.6590909091,0.6607929515,0.5504885993,0.7547169811,0.8164102564,0.6472457627,0.864606883,codec,evo
0.6961309524,0.6590909091,0.6607929515,0.5504885993,0.7547169811,0.8164102564,0.6472457627,0.864606883,codec,evo
0.637797619,0.6617647059,0.6431718062,0.3745928339,0.7169811321,0.7302564103,0.594279661,0.874403416,codec,evo
0.637797619,0.6617647059,0.6431718062,0.3745928339,0.7169811321,0.7302564103,0.594279661,0.874403416,codec,evo
0.6375,0.6617647059,0.6431718062,0.3745928339,0.7169811321,0.7292307692,0.594279661,0.874403416,codec,evo
0.637797619,0.6617647059,0.6431718062,0.3745928339,0.7169811321,0.7302564103,0.594279661,0.874403416,codec,evo
0.637797619,0.6631016043,0.6431718062,0.3745928339,0.7169811321,0.7292307692,0.594279661,0.874403416,codec,evo
0.6375,0.6617647059,0.6431718062,0.3745928339,0.7169811321,0.7292307692,0.594279661,0.874403416,codec,evo
0.6386904762,0.6644385027,0.6475770925,0.3745928339,0.7169811321,0.7302564103,0.594279661,0.874403416,codec,evo
0.6375,0.6617647059,0.6431718062,0.3745928339,0.7169811321,0.7292307692,0.594279661,0.874403416,codec,evo
0.6375,0.6617647059,0.6431718062,0.3745928339,0.7169811321,0.7292307692,0.594279661,0.874403416,codec,evo
0.637797619,0.6617647059,0.6431718062,0.3745928339,0.7169811321,0.7302564103,0.594279661,0.874403416,codec,evo
0.7092261905,0.6871657754,0.704845815,0.5407166124,0.7924528302,0.8420512821,0.6313559322,0.879678473,codec,evo
0.7092261905,0.6871657754,0.704845815,0.5407166124,0.7924528302,0.8420512821,0.6313559322,0.879678473,codec,evo
0.7092261905,0.6871657754,0.704845815,0.5407166124,0.7924528302,0.8420512821,0.6313559322,0.879678473,codec,evo
0.7092261905,0.6871657754,0.704845815,0.5407166124,0.7924528302,0.8420512821,0.6313559322,0.879678473,codec,evo
0.7092261905,0.6871657754,0.704845815,0.5407166124,0.7924528302,0.8420512821,0.6313559322,0.879678473,codec,evo
0.7092261905,0.6871657754,0.704845815,0.5407166124,0.7924528302,0.8420512821,0.6313559322,0.879678473,codec,evo
0.7095238095,0.6885026738,0.704845815,0.5407166124,0.7924528302,0.8420512821,0.6313559322,0.879678473,codec,evo
0.7095238095,0.6885026738,0.704845815,0.5407166124,0.7924528302,0.8420512821,0.6313559322,0.879678473,codec,evo
0.7095238095,0.6885026738,0.704845815,0.5407166124,0.7924528302,0.8420512821,0.6313559322,0.879678473,codec,evo
0.7095238095,0.6885026738,0.704845815,0.5407166124,0.7924528302,0.8420512821,0.6313559322,0.879678473,codec,evo
0.7639880952,0.699197861,0.7136563877,0.5114006515,0.7924528302,0.8564102564,0.8093220339,0.892489324,codec,evo
0.7639880952,0.6978609626,0.7136563877,0.5114006515,0.7924528302,0.8574358974,0.8093220339,0.892489324,codec,evo
0.7633928571,0.6978609626,0.7092511013,0.5114006515,0.7924528302,0.8564102564,0.8093220339,0.892489324,codec,evo
0.7636904762,0.699197861,0.7092511013,0.5114006515,0.7924528302,0.8564102564,0.8093220339,0.892489324,codec,evo
0.7642857143,0.699197861,0.7136563877,0.5114006515,0.7924528302,0.8574358974,0.8093220339,0.892489324,codec,evo
0.7639880952,0.699197861,0.7136563877,0.5114006515,0.7924528302,0.8564102564,0.8093220339,0.892489324,codec,evo
0.7639880952,0.699197861,0.7136563877,0.5114006515,0.7924528302,0.8564102564,0.8093220339,0.892489324,codec,evo
0.7642857143,0.699197861,0.7136563877,0.5114006515,0.7924528302,0.8574358974,0.8093220339,0.892489324,codec,evo
0.7639880952,0.6978609626,0.7136563877,0.5114006515,0.7924528302,0.8574358974,0.8093220339,0.892489324,codec,evo
0.7639880952,0.699197861,0.7136563877,0.5114006515,0.7924528302,0.8564102564,0.8093220339,0.892489324,codec,evo
0.7163690476,0.6804812834,0.6872246696,0.4625407166,0.7987421384,0.8328205128,0.7002118644,0.884953529,codec,evo
0.7163690476,0.6804812834,0.6872246696,0.4625407166,0.7987421384,0.8328205128,0.7002118644,0.884953529,codec,evo
0.7163690476,0.6804812834,0.6872246696,0.4625407166,0.7987421384,0.8328205128,0.7002118644,0.884953529,codec,evo
0.7163690476,0.6804812834,0.6872246696,0.4625407166,0.7987421384,0.8328205128,0.7002118644,0.884953529,codec,evo
0.7163690476,0.6804812834,0.6872246696,0.4625407166,0.7987421384,0.8328205128,0.7002118644,0.884953529,codec,evo
0.7163690476,0.6804812834,0.6872246696,0.4625407166,0.7987421384,0.8328205128,0.7002118644,0.884953529,codec,evo
0.7163690476,0.6804812834,0.6872246696,0.4625407166,0.7987421384,0.8328205128,0.7002118644,0.884953529,codec,evo
0.7163690476,0.6804812834,0.6872246696,0.4625407166,0.7987421384,0.8328205128,0.7002118644,0.884953529,codec,evo
0.7163690476,0.6804812834,0.6872246696,0.4625407166,0.7987421384,0.8328205128,0.7002118644,0.884953529,codec,evo
0.7163690476,0.6804812834,0.6872246696,0.4625407166,0.7987421384,0.8328205128,0.7002118644,0.884953529,codec,evo
0.168576104746318,0.251428571428571,0.1,0.080645161290323,0.083333333333333,0.148936170212766,0.16,0.286180631,csv,evo
0.168576104746318,0.251428571428571,0.1,0.080645161290323,0.083333333333333,0.148936170212766,0.16,0.286180631,csv,evo
0.168576104746318,0.251428571428571,0.1,0.080645161290323,0.083333333333333,0.148936170212766,0.16,0.286180631,csv,evo
0.168576104746318,0.251428571428571,0.1,0.080645161290323,0.083333333333333,0.148936170212766,0.16,0.286180631,csv,evo
0.168576104746318,0.251428571428571,0.1,0.080645161290323,0.083333333333333,0.148936170212766,0.16,0.286180631,csv,evo
0.168576104746318,0.251428571428571,0.1,0.080645161290323,0.083333333333333,0.148936170212766,0.16,0.286180631,csv,evo
0.168576104746318,0.251428571428571,0.1,0.080645161290323,0.083333333333333,0.148936170212766,0.16,0.286180631,csv,evo
0.168576104746318,0.251428571428571,0.1,0.080645161290323,0.083333333333333,0.148936170212766,0.16,0.286180631,csv,evo
0.168576104746318,0.251428571428571,0.1,0.080645161290323,0.083333333333333,0.148936170212766,0.16,0.286180631,csv,evo
0.168576104746318,0.251428571428571,0.1,0.080645161290323,0.083333333333333,0.148936170212766,0.16,0.286180631,csv,evo
0.27986906710311,0.422857142857143,0.2,0.080645161290323,0.166666666666667,0.26241134751773,0.2,0.422198041,csv,evo
0.27986906710311,0.422857142857143,0.2,0.080645161290323,0.166666666666667,0.26241134751773,0.2,0.422198041,csv,evo
0.27986906710311,0.422857142857143,0.2,0.080645161290323,0.166666666666667,0.26241134751773,0.2,0.422198041,csv,evo
0.27986906710311,0.422857142857143,0.2,0.080645161290323,0.166666666666667,0.26241134751773,0.2,0.422198041,csv,evo
0.27986906710311,0.422857142857143,0.2,0.080645161290323,0.166666666666667,0.26241134751773,0.2,0.422198041,csv,evo
0.27986906710311,0.422857142857143,0.2,0.080645161290323,0.166666666666667,0.26241134751773,0.2,0.422198041,csv,evo
0.27986906710311,0.422857142857143,0.2,0.080645161290323,0.166666666666667,0.26241134751773,0.2,0.422198041,csv,evo
0.238952536824877,0.308571428571429,0.2,0.064516129032258,0.166666666666667,0.24822695035461,0.2,0.422198041,csv,evo
0.27986906710311,0.422857142857143,0.2,0.080645161290323,0.166666666666667,0.26241134751773,0.2,0.422198041,csv,evo
0.27986906710311,0.422857142857143,0.2,0.080645161290323,0.166666666666667,0.26241134751773,0.2,0.422198041,csv,evo
0.237315875613748,0.354285714285714,0.133333333333333,0.064516129032258,0.083333333333333,0.234042553191489,0.16,0.237315876,csv,evo
0.237315875613748,0.354285714285714,0.133333333333333,0.064516129032258,0.083333333333333,0.234042553191489,0.16,0.237315876,csv,evo
0.237315875613748,0.354285714285714,0.133333333333333,0.064516129032258,0.083333333333333,0.234042553191489,0.16,0.237315876,csv,evo
0.237315875613748,0.354285714285714,0.133333333333333,0.064516129032258,0.083333333333333,0.234042553191489,0.16,0.237315876,csv,evo
0.237315875613748,0.354285714285714,0.133333333333333,0.064516129032258,0.083333333333333,0.234042553191489,0.16,0.237315876,csv,evo
0.237315875613748,0.354285714285714,0.133333333333333,0.064516129032258,0.083333333333333,0.234042553191489,0.16,0.237315876,csv,evo
0.237315875613748,0.354285714285714,0.133333333333333,0.064516129032258,0.083333333333333,0.234042553191489,0.16,0.237315876,csv,evo
0.237315875613748,0.354285714285714,0.133333333333333,0.064516129032258,0.083333333333333,0.234042553191489,0.16,0.237315876,csv,evo
0.237315875613748,0.354285714285714,0.133333333333333,0.064516129032258,0.083333333333333,0.234042553191489,0.16,0.237315876,csv,evo
0.237315875613748,0.354285714285714,0.133333333333333,0.064516129032258,0.083333333333333,0.234042553191489,0.16,0.237315876,csv,evo
0.157119476268412,0.251428571428571,0.066666666666667,0.064516129032258,0.083333333333333,0.134751773049645,0.14,0.281828074,csv,evo
0.103109656301146,0.148571428571429,0.066666666666667,0.048387096774194,0.083333333333333,0.085106382978723,0.14,0.281828074,csv,evo
0.090016366612111,0.125714285714286,0.066666666666667,0.048387096774194,0.083333333333333,0.070921985815603,0.14,0.281828074,csv,evo
0.157119476268412,0.251428571428571,0.066666666666667,0.064516129032258,0.083333333333333,0.134751773049645,0.14,0.281828074,csv,evo
0.157119476268412,0.251428571428571,0.066666666666667,0.064516129032258,0.083333333333333,0.134751773049645,0.14,0.281828074,csv,evo
0.157119476268412,0.251428571428571,0.066666666666667,0.064516129032258,0.083333333333333,0.134751773049645,0.14,0.281828074,csv,evo
0.157119476268412,0.251428571428571,0.066666666666667,0.064516129032258,0.083333333333333,0.134751773049645,0.14,0.281828074,csv,evo
0.090016366612111,0.125714285714286,0.066666666666667,0.048387096774194,0.083333333333333,0.070921985815603,0.14,0.281828074,csv,evo
0.157119476268412,0.251428571428571,0.066666666666667,0.064516129032258,0.083333333333333,0.134751773049645,0.14,0.281828074,csv,evo
0.157119476268412,0.251428571428571,0.066666666666667,0.064516129032258,0.083333333333333,0.134751773049645,0.14,0.281828074,csv,evo
0.317512274959083,0.462857142857143,0.233333333333333,0.064516129032258,0.166666666666667,0.329787234042553,0.14,0.402611534,csv,evo
0.317512274959083,0.462857142857143,0.233333333333333,0.064516129032258,0.166666666666667,0.329787234042553,0.14,0.402611534,csv,evo
0.317512274959083,0.462857142857143,0.233333333333333,0.064516129032258,0.166666666666667,0.329787234042553,0.14,0.402611534,csv,evo
0.317512274959083,0.462857142857143,0.233333333333333,0.064516129032258,0.166666666666667,0.329787234042553,0.14,0.402611534,csv,evo
0.317512274959083,0.462857142857143,0.233333333333333,0.064516129032258,0.166666666666667,0.329787234042553,0.14,0.402611534,csv,evo
0.317512274959083,0.462857142857143,0.233333333333333,0.064516129032258,0.166666666666667,0.329787234042553,0.14,0.402611534,csv,evo
0.317512274959083,0.462857142857143,0.233333333333333,0.064516129032258,0.166666666666667,0.329787234042553,0.14,0.402611534,csv,evo
0.317512274959083,0.462857142857143,0.233333333333333,0.064516129032258,0.166666666666667,0.329787234042553,0.14,0.402611534,csv,evo
0.317512274959083,0.462857142857143,0.233333333333333,0.064516129032258,0.166666666666667,0.329787234042553,0.14,0.402611534,csv,evo
0.317512274959083,0.462857142857143,0.233333333333333,0.064516129032258,0.166666666666667,0.329787234042553,0.14,0.402611534,csv,evo
0.337152209492635,0.508571428571429,0.133333333333333,0.096774193548387,0.083333333333333,0.347517730496454,0.16,0.373231774,csv,evo
0.337152209492635,0.508571428571429,0.133333333333333,0.096774193548387,0.083333333333333,0.347517730496454,0.16,0.373231774,csv,evo
0.337152209492635,0.508571428571429,0.133333333333333,0.096774193548387,0.083333333333333,0.347517730496454,0.16,0.373231774,csv,evo
0.337152209492635,0.508571428571429,0.133333333333333,0.096774193548387,0.083333333333333,0.347517730496454,0.16,0.373231774,csv,evo
0.337152209492635,0.508571428571429,0.133333333333333,0.096774193548387,0.083333333333333,0.347517730496454,0.16,0.373231774,csv,evo
0.337152209492635,0.508571428571429,0.133333333333333,0.096774193548387,0.083333333333333,0.347517730496454,0.16,0.373231774,csv,evo
0.337152209492635,0.508571428571429,0.133333333333333,0.096774193548387,0.083333333333333,0.347517730496454,0.16,0.373231774,csv,evo
0.337152209492635,0.508571428571429,0.133333333333333,0.096774193548387,0.083333333333333,0.347517730496454,0.16,0.373231774,csv,evo
0.337152209492635,0.508571428571429,0.133333333333333,0.096774193548387,0.083333333333333,0.347517730496454,0.16,0.373231774,csv,evo
0.337152209492635,0.508571428571429,0.133333333333333,0.096774193548387,0.083333333333333,0.347517730496454,0.16,0.373231774,csv,evo
0.235679214402619,0.354285714285714,0.133333333333333,0.064516129032258,0.083333333333333,0.230496453900709,0.16,0.340587595,csv,evo
0.235679214402619,0.354285714285714,0.133333333333333,0.064516129032258,0.083333333333333,0.230496453900709,0.16,0.340587595,csv,evo
0.235679214402619,0.354285714285714,0.133333333333333,0.064516129032258,0.083333333333333,0.230496453900709,0.16,0.340587595,csv,evo
0.235679214402619,0.354285714285714,0.133333333333333,0.064516129032258,0.083333333333333,0.230496453900709,0.16,0.340587595,csv,evo
0.235679214402619,0.354285714285714,0.133333333333333,0.064516129032258,0.083333333333333,0.230496453900709,0.16,0.340587595,csv,evo
0.235679214402619,0.354285714285714,0.133333333333333,0.064516129032258,0.083333333333333,0.230496453900709,0.16,0.340587595,csv,evo
0.235679214402619,0.354285714285714,0.133333333333333,0.064516129032258,0.083333333333333,0.230496453900709,0.16,0.340587595,csv,evo
0.235679214402619,0.354285714285714,0.133333333333333,0.064516129032258,0.083333333333333,0.230496453900709,0.16,0.340587595,csv,evo
0.235679214402619,0.354285714285714,0.133333333333333,0.064516129032258,0.083333333333333,0.230496453900709,0.16,0.340587595,csv,evo
0.235679214402619,0.354285714285714,0.133333333333333,0.064516129032258,0.083333333333333,0.230496453900709,0.16,0.340587595,csv,evo
0.216039279869067,0.32,0.133333333333333,0.080645161290323,0.083333333333333,0.198581560283688,0.2,0.356909684,csv,evo
0.216039279869067,0.32,0.133333333333333,0.080645161290323,0.083333333333333,0.198581560283688,0.2,0.356909684,csv,evo
0.216039279869067,0.32,0.133333333333333,0.080645161290323,0.083333333333333,0.198581560283688,0.2,0.356909684,csv,evo
0.216039279869067,0.32,0.133333333333333,0.080645161290323,0.083333333333333,0.198581560283688,0.2,0.356909684,csv,evo
0.216039279869067,0.32,0.133333333333333,0.080645161290323,0.083333333333333,0.198581560283688,0.2,0.356909684,csv,evo
0.216039279869067,0.32,0.133333333333333,0.080645161290323,0.083333333333333,0.198581560283688,0.2,0.356909684,csv,evo
0.216039279869067,0.32,0.133333333333333,0.080645161290323,0.083333333333333,0.198581560283688,0.2,0.356909684,csv,evo
0.216039279869067,0.32,0.133333333333333,0.080645161290323,0.083333333333333,0.198581560283688,0.2,0.356909684,csv,evo
0.216039279869067,0.32,0.133333333333333,0.080645161290323,0.083333333333333,0.198581560283688,0.2,0.356909684,csv,evo
0.216039279869067,0.32,0.133333333333333,0.080645161290323,0.083333333333333,0.198581560283688,0.2,0.356909684,csv,evo
0.157119476268412,0.251428571428571,0.033333333333333,0.064516129032258,0.083333333333333,0.138297872340426,0.14,0.300326442,csv,evo
0.157119476268412,0.251428571428571,0.033333333333333,0.064516129032258,0.083333333333333,0.138297872340426,0.14,0.300326442,csv,evo
0.157119476268412,0.251428571428571,0.033333333333333,0.064516129032258,0.083333333333333,0.138297872340426,0.14,0.300326442,csv,evo
0.157119476268412,0.251428571428571,0.033333333333333,0.064516129032258,0.083333333333333,0.138297872340426,0.14,0.300326442,csv,evo
0.157119476268412,0.251428571428571,0.033333333333333,0.064516129032258,0.083333333333333,0.138297872340426,0.14,0.300326442,csv,evo
0.140752864157119,0.211428571428571,0.033333333333333,0.064516129032258,0.083333333333333,0.127659574468085,0.14,0.300326442,csv,evo
0.157119476268412,0.251428571428571,0.033333333333333,0.064516129032258,0.083333333333333,0.138297872340426,0.14,0.300326442,csv,evo
0.157119476268412,0.251428571428571,0.033333333333333,0.064516129032258,0.083333333333333,0.138297872340426,0.14,0.300326442,csv,evo
0.157119476268412,0.251428571428571,0.033333333333333,0.064516129032258,0.083333333333333,0.138297872340426,0.14,0.300326442,csv,evo
0.157119476268412,0.251428571428571,0.033333333333333,0.064516129032258,0.083333333333333,0.138297872340426,0.14,0.300326442,csv,evo
0.27986906710311,0.405714285714286,0.1,0.080645161290323,0.083333333333333,0.290780141843972,0.18,0.329706202,csv,evo
0.27986906710311,0.405714285714286,0.1,0.080645161290323,0.083333333333333,0.290780141843972,0.18,0.329706202,csv,evo
0.27986906710311,0.405714285714286,0.1,0.080645161290323,0.083333333333333,0.290780141843972,0.18,0.329706202,csv,evo
0.27986906710311,0.405714285714286,0.1,0.080645161290323,0.083333333333333,0.290780141843972,0.18,0.329706202,csv,evo
0.27986906710311,0.405714285714286,0.1,0.080645161290323,0.083333333333333,0.290780141843972,0.18,0.329706202,csv,evo
0.27986906710311,0.405714285714286,0.1,0.080645161290323,0.083333333333333,0.290780141843972,0.18,0.329706202,csv,evo
0.27986906710311,0.405714285714286,0.1,0.080645161290323,0.083333333333333,0.290780141843972,0.18,0.329706202,csv,evo
0.27986906710311,0.405714285714286,0.1,0.080645161290323,0.083333333333333,0.290780141843972,0.18,0.329706202,csv,evo
0.27986906710311,0.405714285714286,0.1,0.080645161290323,0.083333333333333,0.290780141843972,0.18,0.329706202,csv,evo
0.27986906710311,0.405714285714286,0.1,0.080645161290323,0.083333333333333,0.290780141843972,0.18,0.329706202,csv,evo
0.265060241,0.3298429319,0.1428571429,0.1367521368,0.4,0.2961373391,0.07142857143,0.426349497,e-mail,evo
0.265060241,0.3298429319,0.1428571429,0.1367521368,0.4,0.2961373391,0.07142857143,0.426349497,e-mail,evo
0.265060241,0.3298429319,0.1428571429,0.1367521368,0.4,0.2961373391,0.07142857143,0.426349497,e-mail,evo
0.265060241,0.3298429319,0.1428571429,0.1367521368,0.4,0.2961373391,0.07142857143,0.426349497,e-mail,evo
0.265060241,0.3298429319,0.1428571429,0.1367521368,0.4,0.2961373391,0.07142857143,0.426349497,e-mail,evo
0.265060241,0.3298429319,0.1428571429,0.1367521368,0.4,0.2961373391,0.07142857143,0.426349497,e-mail,evo
0.265060241,0.3298429319,0.1428571429,0.1367521368,0.4,0.2961373391,0.07142857143,0.426349497,e-mail,evo
0.265060241,0.3298429319,0.1428571429,0.1367521368,0.4,0.2961373391,0.07142857143,0.426349497,e-mail,evo
0.265060241,0.3298429319,0.1428571429,0.1367521368,0.4,0.2961373391,0.07142857143,0.426349497,e-mail,evo
0.265060241,0.3298429319,0.1428571429,0.1367521368,0.4,0.2961373391,0.07142857143,0.426349497,e-mail,evo
0.2685025818,0.3507853403,0.1428571429,0.1367521368,0.4,0.2875536481,0.07142857143,0.399817017,e-mail,evo
0.2685025818,0.3507853403,0.1428571429,0.1367521368,0.4,0.2875536481,0.07142857143,0.399817017,e-mail,evo
0.2685025818,0.3507853403,0.1428571429,0.1367521368,0.4,0.2875536481,0.07142857143,0.399817017,e-mail,evo
0.2685025818,0.3507853403,0.1428571429,0.1367521368,0.4,0.2875536481,0.07142857143,0.399817017,e-mail,evo
0.2685025818,0.3507853403,0.1428571429,0.1367521368,0.4,0.2875536481,0.07142857143,0.399817017,e-mail,evo
0.2685025818,0.3507853403,0.1428571429,0.1367521368,0.4,0.2875536481,0.07142857143,0.399817017,e-mail,evo
0.2685025818,0.3507853403,0.1428571429,0.1367521368,0.4,0.2875536481,0.07142857143,0.399817017,e-mail,evo
0.2685025818,0.3507853403,0.1428571429,0.1367521368,0.4,0.2875536481,0.07142857143,0.399817017,e-mail,evo
0.2685025818,0.3507853403,0.1428571429,0.1367521368,0.4,0.2875536481,0.07142857143,0.399817017,e-mail,evo
0.2685025818,0.3507853403,0.1428571429,0.1367521368,0.4,0.2875536481,0.07142857143,0.399817017,e-mail,evo
0.2082616179,0.2984293194,0.09523809524,0.07692307692,0.2,0.2188841202,0.07142857143,0.361390668,e-mail,evo
0.2082616179,0.2984293194,0.09523809524,0.07692307692,0.2,0.2188841202,0.07142857143,0.361390668,e-mail,evo
0.2082616179,0.2984293194,0.09523809524,0.07692307692,0.2,0.2188841202,0.07142857143,0.361390668,e-mail,evo
0.2082616179,0.2984293194,0.09523809524,0.07692307692,0.2,0.2188841202,0.07142857143,0.361390668,e-mail,evo
0.2082616179,0.2984293194,0.09523809524,0.07692307692,0.2,0.2188841202,0.07142857143,0.361390668,e-mail,evo
0.2082616179,0.2984293194,0.09523809524,0.07692307692,0.2,0.2188841202,0.07142857143,0.361390668,e-mail,evo
0.2082616179,0.2984293194,0.09523809524,0.07692307692,0.2,0.2188841202,0.07142857143,0.361390668,e-mail,evo
0.2082616179,0.2984293194,0.09523809524,0.07692307692,0.2,0.2188841202,0.07142857143,0.361390668,e-mail,evo
0.2082616179,0.2984293194,0.09523809524,0.07692307692,0.2,0.2188841202,0.07142857143,0.361390668,e-mail,evo
0.2082616179,0.2984293194,0.09523809524,0.07692307692,0.2,0.2188841202,0.07142857143,0.361390668,e-mail,evo
0.2616179002,0.3455497382,0.1428571429,0.1367521368,0.4,0.2746781116,0.07142857143,0.406221409,e-mail,evo
0.2616179002,0.3455497382,0.1428571429,0.1367521368,0.4,0.2746781116,0.07142857143,0.406221409,e-mail,evo
0.2616179002,0.3455497382,0.1428571429,0.1367521368,0.4,0.2746781116,0.07142857143,0.406221409,e-mail,evo
0.2616179002,0.3455497382,0.1428571429,0.1367521368,0.4,0.2746781116,0.07142857143,0.406221409,e-mail,evo
0.2616179002,0.3455497382,0.1428571429,0.1367521368,0.4,0.2746781116,0.07142857143,0.406221409,e-mail,evo
0.2616179002,0.3455497382,0.1428571429,0.1367521368,0.4,0.2746781116,0.07142857143,0.406221409,e-mail,evo
0.2616179002,0.3455497382,0.1428571429,0.1367521368,0.4,0.2746781116,0.07142857143,0.406221409,e-mail,evo
0.2616179002,0.3455497382,0.1428571429,0.1367521368,0.4,0.2746781116,0.07142857143,0.406221409,e-mail,evo
0.2616179002,0.3455497382,0.1428571429,0.1367521368,0.4,0.2746781116,0.07142857143,0.406221409,e-mail,evo
0.2616179002,0.3455497382,0.1428571429,0.1367521368,0.4,0.2746781116,0.07142857143,0.406221409,e-mail,evo
0.2788296041,0.3664921466,0.1904761905,0.1367521368,0.4,0.2961373391,0.07142857143,0.417200366,e-mail,evo
0.2788296041,0.3664921466,0.1904761905,0.1367521368,0.4,0.2961373391,0.07142857143,0.417200366,e-mail,evo
0.2788296041,0.3664921466,0.1904761905,0.1367521368,0.4,0.2961373391,0.07142857143,0.417200366,e-mail,evo
0.2788296041,0.3664921466,0.1904761905,0.1367521368,0.4,0.2961373391,0.07142857143,0.417200366,e-mail,evo
0.2788296041,0.3664921466,0.1904761905,0.1367521368,0.4,0.2961373391,0.07142857143,0.417200366,e-mail,evo
0.2788296041,0.3664921466,0.1904761905,0.1367521368,0.4,0.2961373391,0.07142857143,0.417200366,e-mail,evo
0.2788296041,0.3664921466,0.1904761905,0.1367521368,0.4,0.2961373391,0.07142857143,0.417200366,e-mail,evo
0.2788296041,0.3664921466,0.1904761905,0.1367521368,0.4,0.2961373391,0.07142857143,0.417200366,e-mail,evo
0.2788296041,0.3664921466,0.1904761905,0.1367521368,0.4,0.2961373391,0.07142857143,0.417200366,e-mail,evo
0.2788296041,0.3664921466,0.1904761905,0.1367521368,0.4,0.2961373391,0.07142857143,0.417200366,e-mail,evo
0.2495697074,0.3298429319,0.1904761905,0.08547008547,0.4,0.2789699571,0.07142857143,0.406221409,e-mail,evo
0.2495697074,0.3298429319,0.1904761905,0.08547008547,0.4,0.2789699571,0.07142857143,0.406221409,e-mail,evo
0.2495697074,0.3298429319,0.1904761905,0.08547008547,0.4,0.2789699571,0.07142857143,0.406221409,e-mail,evo
0.2495697074,0.3298429319,0.1904761905,0.08547008547,0.4,0.2789699571,0.07142857143,0.406221409,e-mail,evo
0.2495697074,0.3298429319,0.1904761905,0.08547008547,0.4,0.2789699571,0.07142857143,0.406221409,e-mail,evo
0.2495697074,0.3298429319,0.1904761905,0.08547008547,0.4,0.2789699571,0.07142857143,0.406221409,e-mail,evo
0.2495697074,0.3298429319,0.1904761905,0.08547008547,0.4,0.2789699571,0.07142857143,0.406221409,e-mail,evo
0.2495697074,0.3298429319,0.1904761905,0.08547008547,0.4,0.2789699571,0.07142857143,0.406221409,e-mail,evo
0.2495697074,0.3298429319,0.1904761905,0.08547008547,0.4,0.2789699571,0.07142857143,0.406221409,e-mail,evo
0.2495697074,0.3298429319,0.1904761905,0.08547008547,0.4,0.2789699571,0.07142857143,0.406221409,e-mail,evo
0.1686746988,0.2251308901,0.04761904762,0.08547008547,0.2,0.1802575107,0.07142857143,0.332113449,e-mail,evo
0.1686746988,0.2251308901,0.04761904762,0.08547008547,0.2,0.1802575107,0.07142857143,0.332113449,e-mail,evo
0.1686746988,0.2251308901,0.04761904762,0.08547008547,0.2,0.1802575107,0.07142857143,0.332113449,e-mail,evo
0.1686746988,0.2251308901,0.04761904762,0.08547008547,0.2,0.1802575107,0.07142857143,0.332113449,e-mail,evo
